date,displacement_mm,displacement_lo_mm,displacement_hi_mm,n_points,smoothed_mm,velocity_mm_per_day,changepoint,velocity_risk_z,cum_settlement_mm,accel_risk_z,gaussian_bowl_mm,gaussian_sigma_m,gaussian_fit_r2,gaussian_bowl_risk,risk_score,slope_break_flag
2021-08-06,3.8652420000000003,0.1051798,5.1513612,51,11.254042400000001,0.1848340041666667,False,-1.462225636093728,11.46623495,0.20099847052750044,5.838343791430983,17.241864240174543,0.5807982090138327,-0.2969910459052227,-0.19786795503805252,False
2021-08-18,11.993139999999999,10.602653,12.3227239,43,11.993139999999999,0.06159146666666645,False,-0.44984378535467645,12.205332549999998,0.03289807165948696,95.27048752610533,599.9980962280517,0.10482963739919571,0.014007074947696896,0.2616056854590882,False
2021-08-30,13.4083927,11.9454265,14.9844289,51,11.993139999999999,0.0,False,0.05610232934401062,12.205332549999998,0.2759356215429439,29.534476924506695,235.6189164104553,0.5926122437635398,-0.20175950359309072,0.5243363620612462,False
2021-09-11,7.6068491,6.1390698,9.0298057,51,13.4083927,0.11793772500000015,True,-0.9127028797133995,13.62058525,-0.3869333247561473,365.1084642232245,599.9999998745118,0.47037929503700593,0.9782180683942726,0.19787745784339744,False
2021-09-23,14.2142475,12.2168362,17.04368,51,8.6877346,-0.39338817499999995,False,3.2876087291968776,8.89992715,0.5785718908466759,4.566597888593596,12.987092650960326,0.36856799777956684,-0.19184752340827377,1.8999569798905964,False
2021-10-05,8.6877346,6.125126,9.0845227,46,9.0481937,0.030038258333333328,False,-0.1906484125780118,9.26038625,0.9548588694572716,4.378135576380119,13.48696415201572,0.6859075232289991,-0.357961785375115,0.4047015291334854,False
2021-10-17,9.0481937,7.122606,9.737432,51,8.6877346,-0.030038258333333328,False,0.302853071266033,8.89992715,2.4622063251870094,4.030855884581784,16.643330869037253,0.5735045436595488,-0.30073720832976264,0.8393620989727663,False
2021-10-29,6.5281689,5.8214961999999995,7.7473521000000005,51,8.12685485,-0.04673997916666665,False,0.44005017375004285,8.3390474,2.1140204020608633,227.78838552739987,536.0922639770796,0.4694264232560065,0.511351333906239,0.8789750493872727,False
2021-11-10,8.12685485,6.6120327,9.438097449999999,46,8.12685485,0.0,False,0.05610232934401062,8.3390474,2.2738993355349613,243.23282408248738,544.071303989218,0.5321929088837986,0.6390004232657318,0.7429452683616221,False
2021-11-22,8.151590800000001,7.1842074,8.4750056,35,8.151590800000001,0.002061329166666681,False,0.03916944010735078,8.36378335,1.2572143697782887,1.5345221376162967,10.974536490636694,0.7067088345625647,-0.38331047957004727,0.5198502791400512,False
2022-04-15,9.6432865,7.75910246,10.876274080000007,48,8.151590800000001,0.0,False,0.05610232934401062,8.36378335,0.6212402393669251,3.511052672075781,19.447310147257983,0.5373725100407716,-0.2838045692461219,0.4320739597348436,False
2022-04-27,2.3600757,0.10970980000000001,3.3114552,51,6.1991214999999995,-0.16270577500000014,False,1.39265687424237,6.41131405,-0.933075958665447,2.868904172283768,23.005995890613317,0.4817141617106072,-0.25664035862981344,0.8671198702840665,False
2022-05-09,6.1991214999999995,3.1683743,6.8396926,51,5.9449077,-0.0211844833333333,False,0.2301233035871814,6.15710025,-0.927183625578202,4.544550949467652,26.642582056742103,0.6824218713437462,-0.3553236791758848,0.33444674598923163,False
2022-06-26,5.9449077,5.179271099999999,7.2769523000000005,51,6.1991214999999995,0.005296120833333325,True,0.01259708578321792,6.41131405,-0.7309945495069963,266.46824407641486,599.9993080873703,0.6360608021809853,0.8702981949293069,0.3331227849703787,False
2022-07-20,12.6455426,10.9823048,13.6999488,51,11.5351081,0.22233277500000004,True,-1.7702611227591132,11.74730065,-0.07784634056126342,3.433841671963589,14.830566542819692,0.48774088395616355,-0.25786402062394725,-0.35609373086660095,False
2022-08-01,11.5351081,8.1311464,12.4382973,51,11.5351081,0.0,False,0.05610232934401062,11.74730065,0.36624839593038366,4.307668457764944,31.948007798307557,0.564900615927773,-0.295097715610485,0.5207070819693622,False
2022-08-13,10.7702911,9.7400546,13.086414360000006,43,10.7702911,-0.06373475000000006,False,0.5796545497889255,10.982483649999999,0.9784265383259089,302.4928547067613,599.9931904907612,0.41952925935782603,0.6830209446871878,0.8877537594976216,False
2022-08-25,6.76276535,3.0747987,8.6655021,46,8.9332461,-0.15308708333333332,False,1.3136436612014715,9.14543865,1.4866718416554494,6.171651168948419,14.620140662804546,0.6590038741069169,-0.33539741740151646,1.1570943731639796,False
2022-09-06,8.9332461,8.2585216,9.891212,46,8.4061474,-0.04392489166666665,False,0.416925499826136,8.61833995,1.8005975537553136,597.576617498582,2.8438918849986923,0.24182399254887132,0.9083276879444062,0.8717266249044988,False
2022-09-18,8.4061474,7.2894394,10.4247481,51,8.9332461,0.04392489166666665,False,-0.30472084113811476,9.14543865,1.3482798105366858,205.90791193686752,599.9959684078306,0.6899636571817099,0.6427102482902037,0.47234256727237156,False
2022-09-30,9.7547174,6.4800084,10.629147300000001,51,8.4061474,-0.04392489166666665,False,0.416925499826136,8.61833995,0.5950811621002444,5.4004709842279714,27.64203974488973,0.6868192285625617,-0.3533737474437103,0.6000663973617979,False
2022-10-12,8.2085729,4.55204025,9.340316099999999,46,8.8353157,0.03576402500000005,False,-0.23768300284600277,9.04750825,0.11177172417945591,6.587912055223854,14.395846739459808,0.7780359684829272,-0.39364267296483557,0.24908996672121714,False
2022-10-24,8.8353157,5.0905049,10.6940269,51,8.2085729,-0.05222856666666672,False,0.4851364441556103,8.42076545,-0.32690739004417985,7.324737684788684,19.716442206184034,0.6574548691636268,-0.32914177013375817,0.5340901042450246,False
2022-11-05,7.1895123,5.071792800000001,7.9135299,46,8.8353157,0.05222856666666672,False,-0.37293178546758904,9.04750825,-0.6162813122986496,3.6916552668095965,13.26115086739393,0.6108263479765867,-0.3218024379741791,0.17146225591458492,False
2022-11-17,9.3825459,7.3625222,10.8081996,51,7.1895123,-0.13715028333333343,False,1.1827300383067954,7.40170485,-0.9105032911979127,3.3986904028406757,18.712952321073512,0.5111884183478501,-0.27039010003585756,0.8097924491130579,False
2022-11-29,7.0199370000000005,3.874816,7.355988,51,7.6621175,0.03938376666666669,False,-0.26741754776883203,7.87431005,-0.8546945037907606,4.99087250694173,26.151146939172396,0.7203487941896678,-0.37275283612388205,0.17494873037902559,False
2023-03-29,7.6621175,5.079599460000001,9.435415250000004,48,7.6621175,0.0,False,0.05610232934401062,7.87431005,-0.7519339163229343,4.16768799076066,25.33711358292836,0.5863329125020047,-0.3068856159352557,0.32053267507980476,False
2023-04-10,8.8419616,4.9501359,9.9087358,51,8.8419616,0.09832034166666663,False,-0.7515549250499574,9.054154149999999,-0.44076309640552186,5.2132767389240735,21.844744166411378,0.6528096185110619,-0.33675684152309454,0.001331064352519118,False
2023-04-22,11.3996118,9.216576799999999,13.242662000000001,51,9.110182499999999,0.02235174166666661,False,-0.127507145556172,9.322375049999998,-0.4221344663086765,317.87025376980193,599.9990499161318,0.5112777032116118,0.8890934802669842,0.38112019690142096,False
2023-05-04,9.110182499999999,5.6288615,9.9954009,51,9.110182499999999,0.0,False,0.05610232934401062,9.322375049999998,-0.10658606380833917,5.248328562192444,32.99096795088061,0.6068668154970502,-0.3129034866972182,0.37483511257980473,False
2023-05-16,6.8832933999999995,5.035012999999999,7.4317455,51,9.110182499999999,0.0,False,0.05610232934401062,9.322375049999998,-0.20378750595275685,3.399398254542364,20.85899597594041,0.6590846194167554,-0.34861555907520053,0.37483511257980473,False
2023-05-28,9.3864799,6.5658391,10.8742118,51,9.3864799,0.023024783333333392,False,-0.13303587923811697,9.598672449999999,-0.40040852275920186,3.973121768215232,22.04844014951229,0.6476855244180717,-0.3399062806255504,0.3000840712178473,False
2023-06-09,10.0667253,9.28092,12.9456073,46,10.0667253,0.056687116666666704,False,-0.40955676246153133,10.27891785,-0.6988738412739242,275.97232926921197,599.9999858323595,0.4849939935501393,0.6968414085187298,0.27084301711918385,False
2023-06-21,12.183845,9.737283,13.8040483,51,10.0667253,0.0,False,0.05610232934401062,10.27891785,-1.1294610190141734,5.203254822697716,15.082121331756461,0.5710913431051374,-0.29464311954761163,0.41070546757980475,False
2023-07-15,2.0587444,0.5126372,3.808707,51,12.044295700000001,0.08239876666666672,False,-0.6207663686622694,12.25648825,-1.3392294205402062,5.088922881605513,51.34856469769734,0.7329075692180316,-0.3787332660504805,0.1802734434769787,False
2023-08-08,12.044295700000001,10.3791058,14.2701268,51,9.728193300000001,-0.09650426666666667,False,0.8488413468461028,9.94038585,-1.1101159123014366,3.8927328254666307,11.760450831027848,0.341199619248294,-0.17925985377730153,0.7547430754557463,False
2023-08-20,9.728193300000001,9.192407099999999,10.7466877,41,10.7429624,0.08456409166666656,False,-0.6385535367571439,10.955154949999999,-1.097981128542906,167.87565358086232,4.607038479614672,0.6756581029375737,0.44406406417144045,0.16787562550142926,False
2023-09-01,10.7429624,10.1508498,11.6612613,41,9.9147409,-0.06901845833333331,False,0.6230578302615079,10.12693345,-0.8650611280180933,548.6140360748705,4.178017412686033,0.5461427593059898,1.858547514519926,0.845990779444671,False
2023-09-13,9.9147409,8.700408,10.8997524,51,9.9147409,0.0,False,0.05610232934401062,10.12693345,-0.8229723838742841,177.27151075134782,599.9999999999999,0.523317043992503,0.37940119928102645,0.44294617250790735,False
2023-09-25,8.4168911,8.036878699999999,9.2246234,37,9.494304699999999,-0.035036350000000084,False,0.34391013966389455,9.706497249999998,-0.5449669833939045,0.8455573734167785,39.36076826929229,0.2628586718515765,-0.14387748286968652,0.5187532097237525,False
2023-10-07,9.494304699999999,7.645091440000001,10.181158799999999,43,8.4168911,-0.08978446666666651,False,0.7936412211541402,8.62908365,-0.44661908550088086,2.950426077322795,11.817746516372535,0.6961738695042946,-0.37048765156149505,0.6807291863943631,False
2023-10-19,8.08613,7.23138451,8.9482963,38,9.494304699999999,0.08978446666666651,False,-0.6814365624661188,9.706497249999998,-0.40605050567732986,1.8496855958294212,49.076032822152186,0.3665983269058083,-0.19800533854673102,0.05734719376524644,False
2023-10-31,10.2016926,7.2554648,11.6307139,51,8.2142353,-0.10667244999999988,False,0.9323683860524631,8.42642785,-0.5852706899436358,361.1422661083166,599.9999780584551,0.6507235375066509,1.3346556426498164,0.86902238236359,False
2023-11-12,8.2142353,7.6259226,9.153217099999999,41,8.2142353,0.0,False,0.05610232934401062,8.42642785,-0.41448599691625904,483.9006415889905,4.210104165614324,0.665902441840667,1.9553179288373803,0.5367688854635427,False
2023-11-24,7.472515100000001,4.7855675,8.942306,51,7.472515100000001,-0.061810016666666634,False,0.5638437337045907,7.684707650000001,-0.46517408563068613,38.656349304004955,186.9506695175942,0.635916881613843,-0.17466900357634865,0.5419062170420659,False
2024-04-04,6.1140433000000005,5.7234764,6.906241199999999,43,7.472515100000001,0.0,False,0.05610232934401062,7.684707650000001,-0.7392746445607365,23.00670576807665,385.86748178059565,0.5177953996689248,-0.20066378529208484,0.3134225850798048,True
2024-04-16,11.303126800000001,9.8555386,13.2599771,51,6.1140433000000005,-0.11320598333333336,False,0.9860384151028259,6.326235850000001,-0.5693321259827654,5.214608667431265,11.887962726540144,0.5584133154308728,-0.28805642170499546,0.6809511311712717,False
2024-04-28,2.0473003,1.0170341,2.9331148,41,8.2492679,0.17793538333333325,False,-1.4055565779221768,8.461460449999999,-0.3789948621909906,511.4135770287703,4.244733528020657,0.616755415322297,1.933380758236672,-0.12185761736631248,False
2024-06-03,8.2492679,5.9423819,9.9618137,51,8.2492679,0.0,False,0.05610232934401062,8.461460449999999,-0.22255800287067987,213.4308996624062,599.9991798559687,0.6535545639930174,0.644252863251772,0.40697610140498186,False
2024-06-15,11.1074448,8.4717572,13.7391984,51,11.1074448,0.23818140833333334,False,-1.9004504962591886,11.319637349999999,0.6552420674876325,150.49151312306776,445.9258404540396,0.6543217731755826,0.34800813640714945,-0.2976291989277752,False
2024-06-27,16.5750384,13.7968436,18.9844072,51,11.1074448,0.0,False,0.05610232934401062,11.319637349999999,1.2676454629265737,356.5018058647586,599.967181095153,0.6009202435888505,1.2123969710812754,0.7611189653769183,False
2024-07-09,9.5607936,7.4615777,12.0397508,51,15.0884092,0.3317470333333333,False,-2.669049898093607,15.300601749999998,2.421147619046223,4.087658954995026,15.833843180643624,0.4675362527896738,-0.24497749340122768,-0.2641277456601898,False
2024-07-21,15.0884092,12.7260685,18.10498535,46,15.0884092,0.0,False,0.05610232934401062,15.300601749999998,2.53221758068515,256.5378222491008,599.9999999917841,0.6664037090124149,0.8640899046764977,1.065260241400227,False
2024-08-02,15.9252286,13.2959187,17.4470842,51,15.0884092,0.0,False,0.05610232934401062,15.300601749999998,2.6100299430956033,271.8929475765914,537.2473591859074,0.5572875672422466,0.7843178799486795,1.0689548932890132,False
2024-08-14,14.563024,13.794764899999999,15.360772599999999,38,14.563024,-0.0437820999999999,False,0.4157525306979225,14.77521655,2.2349978021373,64.41724187708739,599.9999999999992,0.12980456479277103,-0.011538344050298598,1.0764089297596602,False
2024-09-07,10.406434500000001,8.3656684,12.0442808,51,12.484729250000001,-0.08659561458333331,False,0.7674462397837027,12.6969218,2.767274294283488,144.12861503465075,599.9755971050104,0.5138809962242423,0.2497322194698851,1.261549741492178,False
