date,displacement_mm,displacement_lo_mm,displacement_hi_mm,n_points,smoothed_mm,velocity_mm_per_day,changepoint,velocity_risk_z,cum_settlement_mm,risk_score
2023-10-19,8.08613,7.23138451,8.9482963,38,9.494304699999999,0.08978446666666651,False,-0.6814365624661187,9.706497249999998,-0.018274510915477327
2023-10-31,10.2016926,7.2554648,11.6307139,51,8.2142353,-0.10667244999999988,False,0.932368386052463,8.42642785,0.9746956693716009
2023-11-12,8.2142353,7.6259226,9.153217099999999,41,8.2142353,0.0,False,0.05610232934401061,8.42642785,0.40512273251110686
2023-11-24,7.472515100000001,4.7855675,8.942306,51,7.472515100000001,-0.061810016666666634,False,0.5638437337045906,7.684707650000001,0.7027043865954838
2024-04-04,6.1140433000000005,5.7234764,6.906241199999999,43,7.472515100000001,0.0,False,0.05610232934401061,7.684707650000001,0.3726724737611069
2024-04-16,11.303126800000001,9.8555386,13.2599771,51,6.1140433000000005,-0.11320598333333336,False,0.9860384151028257,6.326235850000001,0.9176977882543368
2024-04-28,2.0473003,1.0170341,2.9331148,41,8.2492679,0.17793538333333325,False,-1.4055565779221766,8.461460449999999,-0.5434228809619148
2024-06-03,8.2492679,5.9423819,9.9618137,51,8.2492679,0.0,False,0.05610232934401061,8.461460449999999,0.40665540876110684
2024-06-15,11.1074448,8.4717572,13.7391984,51,11.1074448,0.23818140833333334,False,-1.9004504962591884,11.319637349999999,-0.7400586885059726
2024-06-27,16.5750384,13.7968436,18.9844072,51,11.1074448,0.0,False,0.05610232934401061,11.319637349999999,0.5317006481361068
2024-07-09,9.5607936,7.4615777,12.0397508,51,15.0884092,0.3317470333333333,True,-2.6690498980936064,15.300601749999998,-1.0654811071983443
2024-07-21,15.0884092,12.7260685,18.10498535,46,15.0884092,0.0,False,0.05610232934401061,15.300601749999998,0.7058678406361067
2024-08-02,15.9252286,13.2959187,17.4470842,51,15.0884092,0.0,False,0.05610232934401061,15.300601749999998,0.7058678406361067
2024-08-14,14.563024,13.794764899999999,15.360772599999999,38,14.563024,-0.0437820999999999,False,0.41575253069792245,14.77521655,0.9166548690161496
2024-09-07,10.406434500000001,8.3656684,12.0442808,51,12.484729250000001,-0.08659561458333331,False,0.7674462397837026,12.6969218,1.0543303846094068
