date,disp_mm,obs_gap_days,cum_settlement_mm,vel_mm_day,acc_mm_day2,robust_vel_z,robust_accel_z,changepoint_flag,event_id,source_event_id,dataset,split,event_date,days_since_start,days_to_event,is_pre_event_window,risk_label,is_aria,is_opera,disp_source
2023-09-13,8.700408,36.0,12.651629699999999,-0.020848380555555587,-0.010924390779320989,0.18599670566456922,0.23655552528798188,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1248.0,-28.0,0,0,0,1,observed_control
2023-09-25,8.262671500000002,12.0,12.213893200000001,-0.036478041666666496,-0.0013024717592592424,0.24541317567872664,-0.05097326385389236,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1260.0,-40.0,0,0,0,1,observed_control
2023-10-07,7.3290244,12.0,11.2802461,-0.07780392500000015,-0.0034438236111111378,0.4025143495575417,0.013016082118147884,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1272.0,-52.0,0,0,0,1,observed_control
2023-10-31,5.2848235,24.0,9.2360452,-0.0851750375,-0.0003071296874999936,0.43053578148199195,-0.08071675889663746,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1296.0,-76.0,0,0,0,1,observed_control
2023-11-24,3.1195059,24.0,7.0707276,-0.09022156666666666,-0.00021027204861111086,0.44972026326795106,-0.08361112535002324,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1320.0,-100.0,0,0,0,1,observed_control
2024-04-04,6.1140433000000005,132.0,10.065265,0.022685889393939396,0.0008553595156106519,0.020500305796782643,-0.11545505925688734,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1452.0,-232.0,0,0,0,1,observed_control
2024-04-16,7.7482834,12.0,11.6995051,0.13618667499999995,0.009458398800505046,-0.4109752058348627,-0.3725369847405822,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1464.0,-244.0,0,0,0,1,observed_control
2024-06-03,5.9423819,48.0,9.8936036,-0.03762294791666667,-0.003621033810763888,0.24976555973802003,0.018311598950445863,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1512.0,-292.0,0,0,0,1,observed_control
2024-06-15,6.9513097,12.0,10.9025314,0.0840773166666667,0.010141688715277779,-0.21288043558623151,-0.39295552301946685,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1524.0,-304.0,0,0,0,1,observed_control
2024-06-27,13.7968436,12.0,17.7480653,0.5704611583333333,0.04053198680555555,-2.061878359361697,-1.3010992720303691,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1536.0,-316.0,0,0,0,1,observed_control
2024-07-09,6.505407399999999,12.0,10.456629099999999,-0.6076196833333335,-0.09817340347222224,2.4166195751444257,2.843790414825945,1,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1548.0,-328.0,0,0,0,1,observed_control
2024-08-02,12.4845877,24.0,16.4358094,0.24913251250000004,0.03569800815972223,-0.8403410711172526,-1.1566470038418541,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1572.0,-352.0,0,0,0,1,observed_control
2024-09-07,8.3656684,36.0,12.3168901,-0.114414425,-0.010098526041666668,0.5416898991737092,0.21187646828099468,0,control__2023-08-16_eisenhower_parking_deck_penn_state__P49,2023-08-16_eisenhower_parking_deck_penn_state,OPERA_S1_DISP,train,2023-08-16,1608.0,-388.0,0,0,0,1,observed_control
